name,type,value,date
"加拿大","CA","14022","2020-04-05"
"刚果（金）","CD","154","2020-04-05"
"中非","CF","8","2020-04-05"
"刚果（布）","CG","45","2020-04-05"
"瑞士","CH","21100","2020-04-05"
"科特迪瓦","CI","245","2020-04-05"
"智利","CL","4161","2020-04-05"
"喀麦隆","CM","555","2020-04-05"
"中国","CN","83005","2020-04-05"
"哥伦比亚","CO","1406","2020-04-05"
"哥斯达黎加","CR","435","2020-04-05"
"古巴","CU","288","2020-04-05"
"佛得角","CV","7","2020-04-05"
"塞浦路斯","CY","426","2020-04-05"
"捷克","CZ","4475","2020-04-05"
"德国","DE","97966","2020-04-05"
"吉布提","DJ","59","2020-04-05"
"丹麦","DK","4561","2020-04-05"
"多米尼克","DM","14","2020-04-05"
"多米尼加","DO","1578","2020-04-05"
"阿尔及利亚","DZ","1251","2020-04-05"
"厄瓜多尔","EC","3465","2020-04-05"
"爱沙尼亚","EE","1097","2020-04-05"
"埃及","EG","1070","2020-04-05"
"厄立特里亚","ER","29","2020-04-05"
"西班牙","ES","130759","2020-04-05"
"埃塞俄比亚","ET","43","2020-04-05"
"芬兰","FI","1927","2020-04-05"
"斐济","FJ","12","2020-04-05"
"法罗群岛","FO","179","2020-04-05"
"法国","FR","90853","2020-04-05"
"加蓬","GA","21","2020-04-05"
"英国","GB","47806","2020-04-05"
"格林纳达","GD","12","2020-04-05"
"格鲁吉亚","GE","170","2020-04-05"
"法属圭亚那","GF","57","2020-04-05"
"加纳","GH","214","2020-04-05"
"直布罗陀","GI","95","2020-04-05"
"格陵兰","GL","10","2020-04-05"
"冈比亚","GM","4","2020-04-05"
"几内亚","GN","111","2020-04-05"
"瓜德罗普","GP","130","2020-04-05"
"赤道几内亚","GQ","16","2020-04-05"
"希腊","GR","1673","2020-04-05"
"危地马拉","GT","61","2020-04-05"
"关岛","GU","84","2020-04-05"
"几内亚比绍","GW","18","2020-04-05"
"圭亚那","GY","24","2020-04-05"
"洪都拉斯","HN","268","2020-04-05"
"克罗地亚","HR","1182","2020-04-05"
"海地","HT","21","2020-04-05"
"匈牙利","HU","733","2020-04-05"
"印度尼西亚","ID","2273","2020-04-05"
"爱尔兰","IE","4604","2020-04-05"
"以色列","IL","8018","2020-04-05"
"印度","IN","3588","2020-04-05"
"伊拉克","IQ","878","2020-04-05"
"伊朗","IR","58226","2020-04-05"
"冰岛","IS","1417","2020-04-05"
"意大利","IT","124632","2020-04-05"
"牙买加","JM","55","2020-04-05"
"约旦","JO","323","2020-04-05"
"日本","JP","3854","2020-04-05"
"肯尼亚","KE","126","2020-04-05"
"吉尔吉斯斯坦","KG","147","2020-04-05"
"柬埔寨","KH","114","2020-04-05"
"圣基茨和尼维斯","KN","9","2020-04-05"
"韩国","KR","10237","2020-04-05"
"科威特","KW","556","2020-04-05"
"开曼群岛","KY","28","2020-04-05"
"哈萨克斯坦","KZ","569","2020-04-05"
"老挝","LA","11","2020-04-05"
"黎巴嫩","LB","527","2020-04-05"
"圣卢西亚","LC","14","2020-04-05"
"列支敦士登","LI","77","2020-04-05"
"斯里兰卡","LK","171","2020-04-05"
"利比里亚","LR","13","2020-04-05"
"立陶宛","LT","811","2020-04-05"
"卢森堡","LU","2729","2020-04-05"
"拉脱维亚","LV","533","2020-04-05"
"利比亚","LY","18","2020-04-05"
"摩洛哥","MA","961","2020-04-05"
"摩纳哥","MC","66","2020-04-05"
"摩尔多瓦","MD","752","2020-04-05"
"黑山","ME","203","2020-04-05"
"马达加斯加","MG","70","2020-04-05"
"北马其顿","MK","555","2020-04-05"
"马里","ML","41","2020-04-05"
"缅甸","MM","21","2020-04-05"
"马提尼克","MQ","138","2020-04-05"
"蒙特塞拉特","MS","5","2020-04-05"
"马耳他","MT","227","2020-04-05"
"毛里求斯","MU","227","2020-04-05"
"马尔代夫","MV","19","2020-04-05"
"马拉维","MW","3","2020-04-05"
"墨西哥","MX","1890","2020-04-05"
"马来西亚","MY","3662","2020-04-05"
"莫桑比克","MZ","10","2020-04-05"
"新喀里多尼亚","NC","18","2020-04-05"
"尼日尔","NE","144","2020-04-05"
"尼日利亚","NG","224","2020-04-05"
"尼加拉瓜","NI","5","2020-04-05"
"荷兰","NL","17953","2020-04-05"
"挪威","NO","5645","2020-04-05"
"尼泊尔","NP","9","2020-04-05"
"新西兰","NZ","1039","2020-04-05"
"阿曼","OM","298","2020-04-05"
"巴拿马","PA","1801","2020-04-05"
"秘鲁","PE","1746","2020-04-05"
"法属波利尼西亚","PF","39","2020-04-05"
"巴布亚新几内亚","PG","1","2020-04-05"
"菲律宾","PH","3246","2020-04-05"
"巴基斯坦","PK","2899","2020-04-05"
"波兰","PL","3834","2020-04-05"
"圣皮埃尔和密克隆","PM","1","2020-04-05"
"波多黎各","PR","378","2020-04-05"
"巴勒斯坦","PS","226","2020-04-05"
"葡萄牙","PT","11278","2020-04-05"
"巴拉圭","PY","104","2020-04-05"
"卡塔尔","QA","1325","2020-04-05"
"留尼汪","RE","321","2020-04-05"
"罗马尼亚","RO","3864","2020-04-05"
"塞尔维亚","RS","1908","2020-04-05"
"俄罗斯","RU","5389","2020-04-05"
"卢旺达","RW","102","2020-04-05"
"沙特阿拉伯","SA","2385","2020-04-05"
"塞舌尔","SC","10","2020-04-05"
"苏丹","SD","8","2020-04-05"
"瑞典","SE","6830","2020-04-05"
"新加坡","SG","1309","2020-04-05"
"斯洛文尼亚","SI","977","2020-04-05"
"斯洛伐克","SK","485","2020-04-05"
"塞拉利昂","SL","6","2020-04-05"
"圣马力诺","SM","266","2020-04-05"
"塞内加尔","SN","222","2020-04-05"
"索马里","SO","7","2020-04-05"
"苏里南","SR","10","2020-04-05"
"萨尔瓦多","SV","62","2020-04-05"
"叙利亚","SY","19","2020-04-05"
"斯威士兰","SZ","9","2020-04-05"
"特克斯和凯科斯群岛","TC","5","2020-04-05"
"乍得","TD","9","2020-04-05"
"多哥","TG","44","2020-04-05"
"泰国","TH","2169","2020-04-05"
"东帝汶","TL","1","2020-04-05"
"突尼斯","TN","553","2020-04-05"
"土耳其","TR","23934","2020-04-05"
"特立尼达和多巴哥","TT","103","2020-04-05"
"坦桑尼亚","TZ","20","2020-04-05"
"乌克兰","UA","1251","2020-04-05"
"乌干达","UG","48","2020-04-05"
"美国","US","312249","2020-04-05"
"乌拉圭","UY","400","2020-04-05"
"乌兹别克斯坦","UZ","298","2020-04-05"
"梵蒂冈","VA","7","2020-04-05"
"圣文森特和格林纳丁斯","VC","2","2020-04-05"
"委内瑞拉","VE","155","2020-04-05"
"英属维尔京群岛","VG","3","2020-04-05"
"美属维尔京群岛","VI","37","2020-04-05"
"越南","VN","241","2020-04-05"
"马约特","YT","128","2020-04-05"
"南非","ZA","1585","2020-04-05"
"赞比亚","ZM","39","2020-04-05"
"津巴布韦","ZW","9","2020-04-05"
"钻石公主号邮轮",,"1865","2020-04-06"
"安道尔","AD","526","2020-04-06"
"阿联酋","AE","2076","2020-04-06"
"阿富汗","AF","367","2020-04-06"
"安提瓜和巴布达","AG","15","2020-04-06"
"安圭拉","AI","3","2020-04-06"
"阿尔巴尼亚","AL","377","2020-04-06"
"亚美尼亚","AM","833","2020-04-06"
"安哥拉","AO","10","2020-04-06"
"阿根廷","AR","1554","2020-04-06"
"奥地利","AT","12206","2020-04-06"
"澳大利亚","AU","5795","2020-04-06"
"阿鲁巴","AW","64","2020-04-06"
"阿塞拜疆","AZ","641","2020-04-06"
"巴巴多斯","BB","52","2020-04-06"
"孟加拉国","BD","123","2020-04-06"
"比利时","BE","20814","2020-04-06"
"布基纳法索","BF","345","2020-04-06"
"保加利亚","BG","549","2020-04-06"
"巴林","BH","723","2020-04-06"
"布隆迪","BI","3","2020-04-06"
"贝宁","BJ","22","2020-04-06"
"圣巴泰勒米","BL","3","2020-04-06"
"百慕大","BM","35","2020-04-06"
"文莱","BN","135","2020-04-06"
"玻利维亚","BO","183","2020-04-06"
"巴西","BR","11298","2020-04-06"
"巴哈马","BS","28","2020-04-06"
"不丹","BT","5","2020-04-06"
"博茨瓦纳","BW","4","2020-04-06"
"白俄罗斯","BY","700","2020-04-06"
"伯利兹","BZ","5","2020-04-06"
"加拿大","CA","15940","2020-04-06"
"刚果（金）","CD","154","2020-04-06"
"中非","CF","8","2020-04-06"
"刚果（布）","CG","49","2020-04-06"
"瑞士","CH","21652","2020-04-06"
"科特迪瓦","CI","261","2020-04-06"
"智利","CL","4471","2020-04-06"
"喀麦隆","CM","658","2020-04-06"
"中国","CN","83071","2020-04-06"
"哥伦比亚","CO","1485","2020-04-06"
"哥斯达黎加","CR","454","2020-04-06"
"古巴","CU","320","2020-04-06"
"佛得角","CV","7","2020-04-06"
"塞浦路斯","CY","446","2020-04-06"
"捷克","CZ","4591","2020-04-06"
"德国","DE","101900","2020-04-06"
"吉布提","DJ","90","2020-04-06"
"丹麦","DK","4647","2020-04-06"
"多米尼克","DM","14","2020-04-06"
"多米尼加","DO","1745","2020-04-06"
"阿尔及利亚","DZ","1320","2020-04-06"
"厄瓜多尔","EC","3646","2020-04-06"
"爱沙尼亚","EE","1108","2020-04-06"
"埃及","EG","1173","2020-04-06"
"厄立特里亚","ER","29","2020-04-06"
"西班牙","ES","135032","2020-04-06"
"埃塞俄比亚","ET","44","2020-04-06"
"芬兰","FI","2176","2020-04-06"
"斐济","FJ","14","2020-04-06"
"法罗群岛","FO","183","2020-04-06"
"法国","FR","93780","2020-04-06"
"加蓬","GA","24","2020-04-06"
"英国","GB","51608","2020-04-06"
"格林纳达","GD","12","2020-04-06"
"格鲁吉亚","GE","188","2020-04-06"
"法属圭亚那","GF","62","2020-04-06"
"加纳","GH","214","2020-04-06"
"直布罗陀","GI","98","2020-04-06"
"格陵兰","GL","10","2020-04-06"
"冈比亚","GM","4","2020-04-06"
"几内亚","GN","121","2020-04-06"
"瓜德罗普","GP","130","2020-04-06"
"赤道几内亚","GQ","16","2020-04-06"
"希腊","GR","1735","2020-04-06"
"危地马拉","GT","61","2020-04-06"
"关岛","GU","112","2020-04-06"
"几内亚比绍","GW","18","2020-04-06"
"圭亚那","GY","29","2020-04-06"
"洪都拉斯","HN","298","2020-04-06"
"克罗地亚","HR","1222","2020-04-06"
"海地","HT","21","2020-04-06"
"匈牙利","HU","744","2020-04-06"
"印度尼西亚","ID","2491","2020-04-06"
"爱尔兰","IE","4994","2020-04-06"
"以色列","IL","8611","2020-04-06"
"印度","IN","4553","2020-04-06"
"伊拉克","IQ","961","2020-04-06"
"伊朗","IR","60500","2020-04-06"
"冰岛","IS","1562","2020-04-06"
"意大利","IT","128948","2020-04-06"
"牙买加","JM","55","2020-04-06"
"约旦","JO","345","2020-04-06"
"日本","JP","4065","2020-04-06"
"肯尼亚","KE","158","2020-04-06"
"吉尔吉斯斯坦","KG","216","2020-04-06"
"柬埔寨","KH","114","2020-04-06"
"圣基茨和尼维斯","KN","9","2020-04-06"
"韩国","KR","10284","2020-04-06"
"科威特","KW","665","2020-04-06"
"开曼群岛","KY","28","2020-04-06"
"哈萨克斯坦","KZ","629","2020-04-06"
"老挝","LA","12","2020-04-06"
"黎巴嫩","LB","541","2020-04-06"
"圣卢西亚","LC","14","2020-04-06"
"列支敦士登","LI","77","2020-04-06"
"斯里兰卡","LK","178","2020-04-06"
"利比里亚","LR","14","2020-04-06"
"立陶宛","LT","843","2020-04-06"
"卢森堡","LU","2804","2020-04-06"
"拉脱维亚","LV","542","2020-04-06"
"利比亚","LY","18","2020-04-06"
"摩洛哥","MA","1113","2020-04-06"
"摩纳哥","MC","73","2020-04-06"
"摩尔多瓦","MD","864","2020-04-06"
"黑山","ME","223","2020-04-06"
"马达加斯加","MG","70","2020-04-06"
"北马其顿","MK","555","2020-04-06"
"马里","ML","47","2020-04-06"
"缅甸","MM","22","2020-04-06"
"马提尼克","MQ","145","2020-04-06"
"蒙特塞拉特","MS","5","2020-04-06"
"马耳他","MT","241","2020-04-06"
"毛里求斯","MU","244","2020-04-06"
"马尔代夫","MV","19","2020-04-06"
"马拉维","MW","5","2020-04-06"
"墨西哥","MX","2143","2020-04-06"
"马来西亚","MY","3793","2020-04-06"
"莫桑比克","MZ","10","2020-04-06"
"新喀里多尼亚","NC","18","2020-04-06"
"尼日尔","NE","184","2020-04-06"
"尼日利亚","NG","232","2020-04-06"
"尼加拉瓜","NI","5","2020-04-06"
"荷兰","NL","18803","2020-04-06"
"挪威","NO","5760","2020-04-06"
"尼泊尔","NP","9","2020-04-06"
"新西兰","NZ","1106","2020-04-06"
"阿曼","OM","331","2020-04-06"
"巴拿马","PA","1988","2020-04-06"
"秘鲁","PE","2281","2020-04-06"
"法属波利尼西亚","PF","40","2020-04-06"
"巴布亚新几内亚","PG","2","2020-04-06"
"菲律宾","PH","3660","2020-04-06"
"巴基斯坦","PK","3658","2020-04-06"
"波兰","PL","4201","2020-04-06"
"圣皮埃尔和密克隆","PM","1","2020-04-06"
"波多黎各","PR","513","2020-04-06"
"巴勒斯坦","PS","252","2020-04-06"
"葡萄牙","PT","11730","2020-04-06"
"巴拉圭","PY","113","2020-04-06"
"卡塔尔","QA","1604","2020-04-06"
"留尼汪","RE","334","2020-04-06"
"罗马尼亚","RO","4057","2020-04-06"
"塞尔维亚","RS","2200","2020-04-06"
"俄罗斯","RU","6343","2020-04-06"
"卢旺达","RW","104","2020-04-06"
"沙特阿拉伯","SA","2523","2020-04-06"
"塞舌尔","SC","10","2020-04-06"
"苏丹","SD","8","2020-04-06"
"瑞典","SE","7206","2020-04-06"
"新加坡","SG","1309","2020-04-06"
"斯洛文尼亚","SI","997","2020-04-06"
"斯洛伐克","SK","534","2020-04-06"
"塞拉利昂","SL","6","2020-04-06"
"圣马力诺","SM","266","2020-04-06"
"塞内加尔","SN","226","2020-04-06"
"索马里","SO","7","2020-04-06"
"苏里南","SR","10","2020-04-06"
"圣多美和普林西比","ST","4","2020-04-06"
"萨尔瓦多","SV","69","2020-04-06"
"叙利亚","SY","19","2020-04-06"
"斯威士兰","SZ","9","2020-04-06"
"特克斯和凯科斯群岛","TC","5","2020-04-06"
"乍得","TD","9","2020-04-06"
"多哥","TG","52","2020-04-06"
"泰国","TH","2220","2020-04-06"
"东帝汶","TL","1","2020-04-06"
"突尼斯","TN","574","2020-04-06"
"土耳其","TR","27069","2020-04-06"
"特立尼达和多巴哥","TT","105","2020-04-06"
"坦桑尼亚","TZ","24","2020-04-06"
"乌克兰","UA","1319","2020-04-06"
"乌干达","UG","48","2020-04-06"
"美国","US","337300","2020-04-06"
"乌拉圭","UY","406","2020-04-06"
"乌兹别克斯坦","UZ","390","2020-04-06"
"梵蒂冈","VA","7","2020-04-06"
"圣文森特和格林纳丁斯","VC","2","2020-04-06"
"委内瑞拉","VE","159","2020-04-06"
"英属维尔京群岛","VG","3","2020-04-06"
"美属维尔京群岛","VI","42","2020-04-06"
"越南","VN","245","2020-04-06"
"马约特","YT","147","2020-04-06"
"南非","ZA","1655","2020-04-06"
"赞比亚","ZM","39","2020-04-06"
"津巴布韦","ZW","9","2020-04-06"
"波黑",,"2022","2020-04-07"
"安道尔","AD","545","2020-04-07"
"阿联酋","AE","2076","2020-04-07"
"阿富汗","AF","423","2020-04-07"
"安提瓜和巴布达","AG","15","2020-04-07"
"安圭拉","AI","3","2020-04-07"
"阿尔巴尼亚","AL","383","2020-04-07"
"亚美尼亚","AM","853","2020-04-07"
"安哥拉","AO","16","2020-04-07"
"阿根廷","AR","1628","2020-04-07"
"奥地利","AT","12519","2020-04-07"
"澳大利亚","AU","5908","2020-04-07"
"阿鲁巴","AW","71","2020-04-07"
"阿塞拜疆","AZ","717","2020-04-07"
"巴巴多斯","BB","60","2020-04-07"
"孟加拉国","BD","164","2020-04-07"
"比利时","BE","22194","2020-04-07"
"布基纳法索","BF","364","2020-04-07"
"保加利亚","BG","565","2020-04-07"
"巴林","BH","756","2020-04-07"
"布隆迪","BI","3","2020-04-07"
"贝宁","BJ","26","2020-04-07"
"圣巴泰勒米","BL","3","2020-04-07"
"百慕大","BM","39","2020-04-07"
"文莱","BN","135","2020-04-07"
"玻利维亚","BO","194","2020-04-07"
"巴西","BR","12240","2020-04-07"
"巴哈马","BS","33","2020-04-07"
"不丹","BT","5","2020-04-07"
"博茨瓦纳","BW","6","2020-04-07"
"白俄罗斯","BY","860","2020-04-07"
"伯利兹","BZ","7","2020-04-07"
"加拿大","CA","16667","2020-04-07"
"刚果（金）","CD","180","2020-04-07"
"中非","CF","8","2020-04-07"
"刚果（布）","CG","49","2020-04-07"
"瑞士","CH","22242","2020-04-07"
"科特迪瓦","CI","261","2020-04-07"
"智利","CL","4815","2020-04-07"
"喀麦隆","CM","685","2020-04-07"
"中国","CN","83157","2020-04-07"
"哥伦比亚","CO","1579","2020-04-07"
"哥斯达黎加","CR","467","2020-04-07"
"古巴","CU","363","2020-04-07"
"佛得角","CV","7","2020-04-07"
"塞浦路斯","CY","465","2020-04-07"
"捷克","CZ","4828","2020-04-07"
"德国","DE","104680","2020-04-07"
"吉布提","DJ","90","2020-04-07"
"丹麦","DK","4978","2020-04-07"
"多米尼克","DM","15","2020-04-07"
"多米尼加","DO","1828","2020-04-07"
"阿尔及利亚","DZ","1423","2020-04-07"
"厄瓜多尔","EC","3747","2020-04-07"
"爱沙尼亚","EE","1149","2020-04-07"
"埃及","EG","1322","2020-04-07"
"厄立特里亚","ER","31","2020-04-07"
"西班牙","ES","140510","2020-04-07"
"埃塞俄比亚","ET","52","2020-04-07"
"芬兰","FI","2308","2020-04-07"
"斐济","FJ","15","2020-04-07"
"法罗群岛","FO","184","2020-04-07"
"法国","FR","98984","2020-04-07"
"加蓬","GA","30","2020-04-07"
"英国","GB","55242","2020-04-07"
"格林纳达","GD","12","2020-04-07"
"格鲁吉亚","GE","195","2020-04-07"
"法属圭亚那","GF","72","2020-04-07"
"加纳","GH","287","2020-04-07"
"直布罗陀","GI","109","2020-04-07"
"格陵兰","GL","11","2020-04-07"
"冈比亚","GM","4","2020-04-07"
"几内亚","GN","128","2020-04-07"
"瓜德罗普","GP","139","2020-04-07"
"赤道几内亚","GQ","16","2020-04-07"
"希腊","GR","1755","2020-04-07"
"危地马拉","GT","74","2020-04-07"
"关岛","GU","121","2020-04-07"
"几内亚比绍","GW","33","2020-04-07"
"圭亚那","GY","31","2020-04-07"
"洪都拉斯","HN","305","2020-04-07"
"克罗地亚","HR","1282","2020-04-07"
"海地","HT","21","2020-04-07"
"匈牙利","HU","817","2020-04-07"
"印度尼西亚","ID","2738","2020-04-07"
"爱尔兰","IE","5364","2020-04-07"
"以色列","IL","9006","2020-04-07"
"印度","IN","4911","2020-04-07"
"伊拉克","IQ","1031","2020-04-07"
"伊朗","IR","62589","2020-04-07"
"冰岛","IS","1562","2020-04-07"
"意大利","IT","132547","2020-04-07"
"牙买加","JM","59","2020-04-07"
"约旦","JO","349","2020-04-07"
"日本","JP","4340","2020-04-07"
"肯尼亚","KE","172","2020-04-07"
"吉尔吉斯斯坦","KG","228","2020-04-07"
"柬埔寨","KH","115","2020-04-07"
"圣基茨和尼维斯","KN","11","2020-04-07"
"韩国","KR","10331","2020-04-07"
"科威特","KW","743","2020-04-07"
"开曼群岛","KY","39","2020-04-07"
"哈萨克斯坦","KZ","685","2020-04-07"
"老挝","LA","14","2020-04-07"
"黎巴嫩","LB","548","2020-04-07"
"圣卢西亚","LC","14","2020-04-07"
"列支敦士登","LI","77","2020-04-07"
"斯里兰卡","LK","185","2020-04-07"
"利比里亚","LR","14","2020-04-07"
"立陶宛","LT","880","2020-04-07"
"卢森堡","LU","2843","2020-04-07"
"拉脱维亚","LV","548","2020-04-07"
"利比亚","LY","18","2020-04-07"
"摩洛哥","MA","1141","2020-04-07"
"摩纳哥","MC","77","2020-04-07"
"摩尔多瓦","MD","965","2020-04-07"
"黑山","ME","239","2020-04-07"
"马达加斯加","MG","70","2020-04-07"
"北马其顿","MK","599","2020-04-07"
"马里","ML","56","2020-04-07"
"缅甸","MM","22","2020-04-07"
"马提尼克","MQ","151","2020-04-07"
"蒙特塞拉特","MS","5","2020-04-07"
"马耳他","MT","293","2020-04-07"
"毛里求斯","MU","268","2020-04-07"
"马尔代夫","MV","19","2020-04-07"
"马拉维","MW","8","2020-04-07"
"墨西哥","MX","2439","2020-04-07"
"马来西亚","MY","3963","2020-04-07"
"莫桑比克","MZ","10","2020-04-07"
"新喀里多尼亚","NC","18","2020-04-07"
"尼日尔","NE","253","2020-04-07"
"尼日利亚","NG","232","2020-04-07"
"尼加拉瓜","NI","6","2020-04-07"
"荷兰","NL","19580","2020-04-07"
"挪威","NO","5866","2020-04-07"
"尼泊尔","NP","9","2020-04-07"
"新西兰","NZ","1160","2020-04-07"
"阿曼","OM","371","2020-04-07"
"巴拿马","PA","2100","2020-04-07"
"秘鲁","PE","2561","2020-04-07"
"法属波利尼西亚","PF","42","2020-04-07"
"巴布亚新几内亚","PG","2","2020-04-07"
"菲律宾","PH","3764","2020-04-07"
